work_period,mean_value,peak_value,period_start_time,period_end_time,interval_id,mean_value_z,peak_value_z
179,2.866122265625,6.5264025000000006,2022-10-17 18:15:54.096000+00:00,2022-10-17 18:16:26.409000+00:00,18,-1.3690113711417444,-0.48221638095390806
180,3.4077626388888884,7.7023762499999995,2022-10-17 18:16:43.410000+00:00,2022-10-17 18:17:19.753000+00:00,18,0.4120360843648917,0.468557983181219
181,3.0685105555555556,9.0083925,2022-10-17 18:17:34.930000+00:00,2022-10-17 18:18:07.502000+00:00,19,-0.7035086379665405,1.5244716629244055
182,3.3500413157894737,7.1168325,2022-10-17 18:18:28.027000+00:00,2022-10-17 18:19:02.694000+00:00,19,0.22223410373483551,-0.004853933181325411
183,3.159654338235294,7.204735,2022-10-17 18:19:19.650000+00:00,2022-10-17 18:19:53.986000+00:00,19,-0.4038053472963859,0.06621520721690906
184,3.506255,8.7516975,2022-10-17 18:20:11.022000+00:00,2022-10-17 18:20:45.406000+00:00,19,0.735903317685627,1.3169338455184767
185,3.5704067105263158,7.806592500000001,2022-10-17 18:21:02.280000+00:00,2022-10-17 18:21:40.425000+00:00,19,0.9468500019417999,0.5528167847287014
186,3.274659444444444,6.908638750000001,2022-10-17 18:21:53.605000+00:00,2022-10-17 18:22:26.222000+00:00,19,-0.025640125694111532,-0.17317850698508364
187,3.6221500694444444,8.7240475,2022-10-17 18:23:03.736000+00:00,2022-10-17 18:23:36.360000+00:00,19,1.1169949584286392,1.2945788302229928
188,3.401529852941177,9.282101250000002,2022-10-17 18:24:26.651000+00:00,2022-10-17 18:25:01.737000+00:00,19,0.39154114325480416,1.7457650912339007
189,3.2532888235294117,7.073075,2022-10-17 18:25:28.257000+00:00,2022-10-17 18:26:02.510000+00:00,19,-0.09591201066080215,-0.04023185657344429
190,3.0067127631578945,6.0101975,2022-10-17 18:26:23.335000+00:00,2022-10-17 18:27:01.518000+00:00,19,-0.9067150574631867,-0.8995679422777675
191,3.313827236842105,8.143373749999999,2022-10-17 18:27:22.355000+00:00,2022-10-17 18:27:56.846000+00:00,20,0.10315325905174605,0.8251043071511887
192,3.1957232236842104,6.288867499999999,2022-10-17 18:28:11.721000+00:00,2022-10-17 18:28:46.206000+00:00,20,-0.285201934731986,-0.6742633450845604
193,3.0700960937499997,5.95904875,2022-10-17 18:29:05.151000+00:00,2022-10-17 18:29:37.159000+00:00,20,-0.6982949963950925,-0.9409216887007271
194,3.6002440625,6.4145625,2022-10-17 18:29:57.936000+00:00,2022-10-17 18:30:30.852000+00:00,20,1.04496259183527,-0.5726389817006284
195,3.92515890625,10.227933750000002,2022-10-17 18:31:02.786000+00:00,2022-10-17 18:31:35.424000+00:00,20,2.113362925861581,2.51047033551834
196,3.1609095588235294,5.8386975,2022-10-17 18:31:58.237000+00:00,2022-10-17 18:32:32.337000+00:00,20,-0.3996778716776385,-1.0382256320851926
197,3.286645763888889,5.977486249999999,2022-10-17 18:32:51.306000+00:00,2022-10-17 18:33:23.627000+00:00,20,0.013773855983021497,-0.9260149764218683
198,3.0193372916666665,6.5194287499999986,2022-10-17 18:33:46.300000+00:00,2022-10-17 18:34:19.079000+00:00,20,-0.8652024865999273,-0.48785465538128303
199,3.1553934868421054,7.877422500000001,2022-10-17 18:34:37.883000+00:00,2022-10-17 18:35:12.397000+00:00,20,-0.41781608007540916,0.6100828148689924
200,3.3325996875,7.2905162500000005,2022-10-17 18:35:31.333000+00:00,2022-10-17 18:36:03.880000+00:00,20,0.16488171787469785,0.13556931773465367
201,3.506896796875,8.929815000000001,2022-10-17 18:36:24.522000+00:00,2022-10-17 18:36:56.899000+00:00,21,0.7380137044802504,1.4609417817533112
202,3.5174669852941176,7.33067375,2022-10-17 18:37:23.190000+00:00,2022-10-17 18:37:57.816000+00:00,21,0.7727710972400458,0.16803664239028976
203,3.786487236842105,7.57089875,2022-10-17 18:38:18.566000+00:00,2022-10-17 18:38:56.589000+00:00,21,1.657376193444463,0.3622584705768125
204,3.567693541666667,7.235785,2022-10-17 18:39:13.568000+00:00,2022-10-17 18:39:46.305000+00:00,21,0.9379284319622239,0.09131912131906936
205,3.1755967361111113,6.3097675,2022-10-17 18:40:07.252000+00:00,2022-10-17 18:40:40.127000+00:00,21,-0.3513828016868386,-0.6573657024199813
206,3.29793390625,8.23732,2022-10-17 18:46:15.067000+00:00,2022-10-17 18:46:48.565000+00:00,21,0.05089205880180974,0.9010598173032066
207,3.3966528125,6.899621250000001,2022-10-17 18:47:05.536000+00:00,2022-10-17 18:47:38.107000+00:00,21,0.37550422854732407,-0.18046915257014726
208,3.3938338888888886,8.952973749999998,2022-10-17 18:47:56.963000+00:00,2022-10-17 18:48:29.743000+00:00,21,0.36623491079949105,1.4796656230001175
209,3.18245890625,6.2280075,2022-10-17 18:53:34.412000+00:00,2022-10-17 18:54:07.393000+00:00,21,-0.32881828975529026,-0.7234686337240925
210,3.217695833333333,7.332190000000001,2022-10-17 18:55:04.090000+00:00,2022-10-17 18:55:36.754000+00:00,21,-0.21295056197963746,0.16926252998312136
211,3.2471578676470587,5.4702,2022-10-17 18:55:53.500000+00:00,2022-10-17 18:56:27.853000+00:00,22,-0.11607210934083219,-1.336155731501004
212,3.4942661764705885,7.193205000000001,2022-10-17 18:56:44.796000+00:00,2022-10-17 18:57:19.222000+00:00,22,0.6964811019580462,0.05689320626367551
213,2.948812361111111,5.791396250000001,2022-10-17 18:57:38.214000+00:00,2022-10-17 18:58:10.565000+00:00,22,-1.0971058939453722,-1.0764686761085358
214,2.8897441666666666,6.4164537500000005,2022-10-17 18:58:38.717000+00:00,2022-10-17 18:59:10.950000+00:00,22,-1.291336720541073,-0.5711099067394132
215,3.0464760416666667,5.83016875,2022-10-17 18:59:29.956000+00:00,2022-10-17 19:00:02.800000+00:00,22,-0.7759635671636503,-1.0451211234667965
216,3.355187352941176,7.33328125,2022-10-17 19:00:19.794000+00:00,2022-10-17 19:00:53.928000+00:00,22,0.23915554612981912,0.17014480522511685
217,3.5918715625,8.3486375,2022-10-17 19:01:12.980000+00:00,2022-10-17 19:01:45.518000+00:00,22,1.017431741925816,0.9910599769833119
218,2.851766458333333,7.2347325,2022-10-17 19:02:02.533000+00:00,2022-10-17 19:02:38.491000+00:00,22,-1.4162168146623109,0.09046817543847267
219,3.1798709868421056,6.8605875,2022-10-17 19:02:51.682000+00:00,2022-10-17 19:03:26.131000+00:00,22,-0.3373280085724304,-0.21202792574519488
220,2.9040138281249996,8.2118375,2022-10-17 19:04:33.752000+00:00,2022-10-17 19:05:06.434000+00:00,22,-1.2444145458180986,0.8804572249969803
221,3.22127109375,6.285088750000001,2022-10-17 19:05:25.516000+00:00,2022-10-17 19:05:57.785000+00:00,23,-0.20119422182813257,-0.6773184631333045
222,3.178715,6.523983749999999,2022-10-17 19:06:16.740000+00:00,2022-10-17 19:06:52.944000+00:00,23,-0.3411291791006256,-0.48417193947998316
223,3.4575743055555557,7.2794825,2022-10-17 19:07:08.034000+00:00,2022-10-17 19:07:40.278000+00:00,23,0.5758291591621232,0.12664853473224727
224,3.435040855263158,7.9607850000000004,2022-10-17 19:07:59.332000+00:00,2022-10-17 19:08:33.580000+00:00,23,0.5017336037196427,0.6774813668606626
225,2.7211429687499997,4.490601249999999,2022-10-17 19:08:52.519000+00:00,2022-10-17 19:09:24.640000+00:00,23,-1.8457391420875737,-2.128160977059263
226,2.88109265625,6.657966249999999,2022-10-17 19:09:43.579000+00:00,2022-10-17 19:10:16.268000+00:00,23,-1.319785025679483,-0.37584713525477415
227,3.7156773684210527,8.35495125,2022-10-17 19:10:31.647000+00:00,2022-10-17 19:11:06.132000+00:00,23,1.4245358399528827,0.996164641642329
228,3.1080459027777776,6.9035424999999995,2022-10-17 19:11:24.800000+00:00,2022-10-17 19:11:57.361000+00:00,23,-0.5735066420879877,-0.17729882332141744
229,3.6201322916666663,9.00610625,2022-10-17 19:12:16.377000+00:00,2022-10-17 19:12:48.647000+00:00,23,1.1103600062458212,1.5226232306018277
230,3.3809977343749997,10.314364999999999,2022-10-17 19:13:07.455000+00:00,2022-10-17 19:13:40.207000+00:00,23,0.32402646131170987,2.580349970807947
231,2.919492421875,6.266681250000001,2022-10-17 19:13:59.114000+00:00,2022-10-17 19:14:31.416000+00:00,24,-1.1935171028392175,-0.6922009204226929
232,3.2355979861111113,6.86259625,2022-10-17 19:14:50.229000+00:00,2022-10-17 19:15:23.153000+00:00,24,-0.15408385774778946,-0.21040385207522025
233,3.2314038157894736,5.0005074999999986,2022-10-17 19:15:40.064000+00:00,2022-10-17 19:16:14.619000+00:00,24,-0.16787532667818045,-1.7159019528996875
234,3.647447205882353,9.99966,2022-10-17 19:16:29.793000+00:00,2022-10-17 19:17:04.362000+00:00,24,1.2001781971758556,2.3259110887622008
235,3.544675294117647,7.651447500000001,2022-10-17 19:17:23.381000+00:00,2022-10-17 19:17:57.739000+00:00,24,0.8622387432849173,0.4273821066810456
236,3.561486328125,7.212165,2022-10-17 19:18:16.880000+00:00,2022-10-17 19:18:49.263000+00:00,24,0.9175175792454048,0.0722223596091486
237,3.1653777631578945,6.59096625,2022-10-17 19:19:09.972000+00:00,2022-10-17 19:19:44.283000+00:00,24,-0.3849853111647472,-0.430016611739307
238,2.688812631578947,3.8603375,2022-10-17 19:20:01.241000+00:00,2022-10-17 19:20:35.488000+00:00,24,-1.9520492836436598,-2.637728997726111
239,3.429260902777778,7.77419625,2022-10-17 19:20:54.519000+00:00,2022-10-17 19:21:27.503000+00:00,24,0.4827276909864358,0.5266244279740433
240,3.4197050735294114,7.06286625,2022-10-17 19:21:48.050000+00:00,2022-10-17 19:22:22.193000+00:00,24,0.4513057619572137,-0.048485627365406944
241,2.916638125,5.999008750000001,2022-10-17 19:22:44.955000+00:00,2022-10-17 19:23:17.550000+00:00,25,-1.2029027366239469,-0.9086140427257721
242,3.0971784374999998,8.5919475,2022-10-17 19:23:39.924000+00:00,2022-10-17 19:24:12.651000+00:00,25,-0.6092415546539734,1.1877760265870698
243,3.122514539473684,6.38886625,2022-10-17 19:24:33.384000+00:00,2022-10-17 19:25:07.962000+00:00,25,-0.5259301875917873,-0.5934143908068322
244,3.223747205882353,5.60269875,2022-10-17 19:26:09.690000+00:00,2022-10-17 19:26:44.487000+00:00,25,-0.19305215297476883,-1.2290305386300329
245,3.4736322794117647,7.468392500000001,2022-10-17 19:26:59.472000+00:00,2022-10-17 19:27:33.973000+00:00,25,0.6286317471687213,0.2793822034291614
246,3.7800869444444447,10.066830000000001,2022-10-17 19:27:52.756000+00:00,2022-10-17 19:28:28.862000+00:00,25,1.6363304497147986,2.3802180101870687
247,2.777029166666667,5.156037499999999,2022-10-17 19:28:44.130000+00:00,2022-10-17 19:29:16.706000+00:00,25,-1.6619715067511913,-1.5901560024871573
248,3.5301790972222222,8.411595000000002,2022-10-17 19:29:35.096000+00:00,2022-10-17 19:30:07.768000+00:00,25,0.8145716640390713,1.0419610936366714
249,3.5725875,6.6999475,2022-10-17 19:30:28.538000+00:00,2022-10-17 19:31:00.498000+00:00,25,0.9540209768816771,-0.3419053093642313
250,2.9906102941176473,6.24274,2022-10-17 19:31:19.327000+00:00,2022-10-17 19:31:53.940000+00:00,25,-0.9596639566353204,-0.7115574126448628
251,3.128608552631579,7.917249999999998,2022-10-17 19:32:10.788000+00:00,2022-10-17 19:32:49.191000+00:00,26,-0.505891565723021,0.6422833346404496
252,3.357179802631579,6.631752499999999,2022-10-17 19:33:05.961000+00:00,2022-10-17 19:33:40.691000+00:00,26,0.24570721329955536,-0.397040942929348
253,3.0210161805555553,4.819645,2022-10-17 19:34:01.180000+00:00,2022-10-17 19:34:33.982000+00:00,26,-0.8596818848663174,-1.8621292206710878
254,2.873349921875,6.246067499999999,2022-10-17 19:34:56.789000+00:00,2022-10-17 19:35:25.632000+00:00,26,-1.3452450505187663,-0.7088671300627405
255,3.570086484375,9.0961175,2022-10-17 19:35:42.457000+00:00,2022-10-17 19:36:15.088000+00:00,26,0.9457970191876696,1.5953972946349388
256,3.502679705882353,7.5607075,2022-10-17 19:36:34.024000+00:00,2022-10-17 19:37:08.127000+00:00,26,0.7241468667169687,0.35401884852870863
257,3.4071242763157894,6.1720375,2022-10-17 19:41:52.541000+00:00,2022-10-17 19:42:30.640000+00:00,26,0.40993699040397175,-0.7687203590799037
258,3.1764978289473684,8.168536250000002,2022-10-17 19:42:41.964000+00:00,2022-10-17 19:43:16.769000+00:00,26,-0.348419785666596,0.8454481795697303
259,2.7501396710526316,6.434800000000001,2022-10-17 19:43:33.383000+00:00,2022-10-17 19:44:08.009000+00:00,26,-1.75039081614396,-0.5562769700535267
260,3.6186389843749995,6.562177500000001,2022-10-17 19:44:32.560000+00:00,2022-10-17 19:45:05.200000+00:00,26,1.1054496426846898,-0.4532923060101142
261,3.167621328125,6.293941250000001,2022-10-17 19:45:24.059000+00:00,2022-10-17 19:45:56.573000+00:00,27,-0.3776079148826936,-0.670161219990329
262,3.5640841406250003,6.943490000000001,2022-10-17 19:46:39.822000+00:00,2022-10-17 19:47:12.608000+00:00,27,0.9260598289952305,-0.14500128359207476
263,3.7272135416666665,7.220366250000001,2022-10-17 19:47:27.753000+00:00,2022-10-17 19:48:03.800000+00:00,27,1.4624696296398896,0.07885306735569894
264,3.4353236029411764,6.606105000000001,2022-10-17 19:48:24.564000+00:00,2022-10-17 19:48:58.879000+00:00,27,0.5026633479878749,-0.4177769376776609
265,2.9280662499999996,6.588925,2022-10-17 19:49:30.757000+00:00,2022-10-17 19:50:05.236000+00:00,27,-1.165324236280981,-0.4316669616478753
266,3.2741498684210524,6.92002625,2022-10-17 19:53:28.622000+00:00,2022-10-17 19:54:03.581000+00:00,27,-0.02731573764006018,-0.1639717172318358
267,3.3284815972222224,8.572461249999998,2022-10-17 19:56:36.848000+00:00,2022-10-17 19:57:09.401000+00:00,27,0.15134041893757208,1.1720214003012963
268,3.395783881578947,7.259823750000001,2022-10-17 19:57:35.495000+00:00,2022-10-17 19:58:10.094000+00:00,27,0.37264696885557125,0.1107544422570189
269,2.921752890625,6.038786249999999,2022-10-17 19:58:40.183000+00:00,2022-10-17 19:59:08.732000+00:00,27,-1.1860841227399315,-0.8764539479367652
270,2.928322578125,4.8065412499999995,2022-10-17 19:59:31.518000+00:00,2022-10-17 20:00:04.379000+00:00,27,-1.1644813660347038,-1.872723597946972
271,3.231670588235294,6.991771249999999,2022-10-17 20:00:30.716000+00:00,2022-10-17 20:01:04.759000+00:00,28,-0.1669981129229266,-0.10596590991268955
272,3.067735147058823,6.87094625,2022-10-17 20:01:21.768000+00:00,2022-10-17 20:01:56.018000+00:00,28,-0.7060583728058425,-0.20365288000587908
273,3.1192233333333332,8.479983749999999,2022-10-17 20:02:13.059000+00:00,2022-10-17 20:02:45.591000+00:00,28,-0.5367524870568311,1.0972533740087829
274,3.408374236111111,7.634684999999998,2022-10-17 20:03:04.404000+00:00,2022-10-17 20:03:36.965000+00:00,28,0.4140471672350078,0.4138296313142976
275,3.1272253125000002,5.5569,2022-10-17 20:04:01.497000+00:00,2022-10-17 20:04:30.536000+00:00,28,-0.5104400012501908,-1.26605881193072
276,3.406138970588235,9.039437499999998,2022-10-17 20:04:45.586000+00:00,2022-10-17 20:05:19.706000+00:00,28,0.4066970615774293,1.54957153452832
277,3.1849862499999997,6.2009525,2022-10-17 20:05:40.285000+00:00,2022-10-17 20:06:12.878000+00:00,28,-0.32050775867725595,-0.7453425917284073
278,3.257116184210526,7.09433375,2022-10-17 20:06:39.534000+00:00,2022-10-17 20:07:17.628000+00:00,28,-0.083326702513761,-0.023044164659779452
279,3.651475347222222,10.309792500000002,2022-10-17 20:07:30.838000+00:00,2022-10-17 20:08:03.550000+00:00,28,1.2134237217673165,2.5766531061627926
280,3.1528434027777776,5.826758750000001,2022-10-17 20:08:22.315000+00:00,2022-10-17 20:08:54.690000+00:00,28,-0.4262013869289775,-1.0478781072699643
281,3.0314522058823528,4.64920875,2022-10-17 20:09:13.532000+00:00,2022-10-17 20:09:48.050000+00:00,29,-0.825365653522832,-1.9999268689768652
282,2.7099811029411764,6.442118750000001,2022-10-17 20:10:04.956000+00:00,2022-10-17 20:10:39.316000+00:00,29,-1.8824421163834462,-0.5503597632472408
283,3.3707151315789474,6.7407474999999994,2022-10-17 20:10:56.338000+00:00,2022-10-17 20:11:34.346000+00:00,29,0.29021472117953206,-0.3089185236840983
284,3.60260875,8.53202875,2022-10-17 20:11:47.525000+00:00,2022-10-17 20:12:20.018000+00:00,29,1.0527382689502616,1.1393317382421801
285,3.081788194444444,6.5940675,2022-10-17 20:12:38.894000+00:00,2022-10-17 20:13:11.331000+00:00,29,-0.6598484787068294,-0.4275092522027745
286,3.6358688970588235,8.766639999999999,2022-10-17 20:13:28.455000+00:00,2022-10-17 20:14:02.721000+00:00,29,1.1621058552916024,1.3290148515239997
287,3.3647691176470587,7.9496899999999995,2022-10-17 20:14:21.617000+00:00,2022-10-17 20:14:55.559000+00:00,29,0.270662757355303,0.668511063254753
288,3.4673220000000002,9.0771325,2022-10-17 20:17:52.608000+00:00,2022-10-17 20:18:24.519000+00:00,29,0.6078819883903384,1.5800479287982387
289,3.0387642763157894,7.62928875,2022-10-17 20:19:11.691000+00:00,2022-10-17 20:19:45.904000+00:00,29,-0.8013217581952348,0.40946676508325897
290,3.2182718382352937,6.91756625,2022-10-17 20:20:10.393000+00:00,2022-10-17 20:20:41.063000+00:00,29,-0.2110565154579305,-0.1659606263684322
291,3.1881946710526314,6.5239775,2022-10-17 20:21:16.653000+00:00,2022-10-17 20:21:51.241000+00:00,30,-0.3099576770473556,-0.484176992602789
292,3.8915888970588233,9.74926,2022-10-17 20:22:10.091000+00:00,2022-10-17 20:22:44.190000+00:00,30,2.0029764362227263,2.1234627766468694
293,3.2773150735294116,8.24809625,2022-10-17 20:23:04.900000+00:00,2022-10-17 20:23:39.253000+00:00,30,-0.01690776071908324,0.9097724116459889
294,2.8887668382352945,4.938636249999999,2022-10-17 20:23:56.275000+00:00,2022-10-17 20:24:30.729000+00:00,30,-1.2945504180455638,-1.7659248368092941
295,3.025176171875,6.379576249999999,2022-10-17 20:25:06.763000+00:00,2022-10-17 20:25:39.138000+00:00,30,-0.8460028049451146,-0.6009253525462562
296,3.439953157894737,9.378260000000004,2022-10-17 20:27:46.341000+00:00,2022-10-17 20:28:20.408000+00:00,30,0.5178864692269369,1.8235094068593822
297,3.273975390625,8.43589125,2022-10-17 20:28:37.438000+00:00,2022-10-17 20:29:09.812000+00:00,30,-0.02788946376913167,1.0616046032342414
298,2.772926544117647,5.15893625,2022-10-17 20:29:26.749000+00:00,2022-10-17 20:30:01.229000+00:00,30,-1.6754619439721188,-1.5878123641295516
299,3.30073875,7.585166249999999,2022-10-17 20:30:18.281000+00:00,2022-10-17 20:30:54.332000+00:00,30,0.06011507848538336,0.3737937393192464
300,3.730495921052632,8.452423750000001,2022-10-17 20:31:09.335000+00:00,2022-10-17 20:31:43.513000+00:00,30,1.4732629045543,1.074971123681714
301,3.0629715789473684,5.97478125,2022-10-17 20:31:58.780000+00:00,2022-10-17 20:32:33.034000+00:00,31,-0.7217221624397546,-0.9282019679724742
302,3.5251495394736843,7.2729625,2022-10-17 20:33:03.330000+00:00,2022-10-17 20:33:37.856000+00:00,31,0.7980332347185655,0.12137711702061797
303,3.108222734375,8.57694,2022-10-17 20:33:54.861000+00:00,2022-10-17 20:34:27.331000+00:00,31,-0.5729251760787458,1.1756424681043594
304,3.4722561029411767,6.44635625,2022-10-17 20:34:44.478000+00:00,2022-10-17 20:35:18.338000+00:00,31,0.624106538705218,-0.5469337459845067
305,3.3933047916666665,6.676067500000001,2022-10-17 20:35:37.229000+00:00,2022-10-17 20:36:09.737000+00:00,31,0.3644951083256177,-0.36121228098289726
306,3.344741875,8.70431625,2022-10-17 20:36:30.457000+00:00,2022-10-17 20:37:02.847000+00:00,31,0.20480823225331318,1.2786261215232104
307,3.177598888888889,6.1665874999999994,2022-10-17 20:37:22.064000+00:00,2022-10-17 20:37:54.648000+00:00,31,-0.3447992283669469,-0.7731266821670789
308,3.5059025,8.485854999999999,2022-10-17 20:38:15.300000+00:00,2022-10-17 20:38:49.465000+00:00,31,0.7347442105380507,1.1020002775731086
309,3.61323625,8.02449375,2022-10-17 20:39:06.565000+00:00,2022-10-17 20:39:39.075000+00:00,31,1.0876841163569781,0.7289898688753488
310,3.692639342105263,8.50656125,2022-10-17 20:39:54.568000+00:00,2022-10-17 20:40:29.111000+00:00,31,1.348781113800589,1.11874127343069
311,2.9549851388888886,6.6869000000000005,2022-10-17 20:40:55.409000+00:00,2022-10-17 20:41:27.695000+00:00,32,-1.0768082745336776,-0.3524542085348573
312,3.2180899342105262,6.34283625,2022-10-17 20:41:44.769000+00:00,2022-10-17 20:42:19.285000+00:00,32,-0.21165466086298265,-0.6306296296513557
313,3.378089558823529,5.904145000000001,2022-10-17 20:42:36.259000+00:00,2022-10-17 20:43:10.330000+00:00,32,0.3144636611184713,-0.985311351305767
314,3.105679453125,8.782928750000002,2022-10-17 20:43:29.237000+00:00,2022-10-17 20:44:02.166000+00:00,32,-0.5812881135969636,1.3421843001820235
315,3.582752291666667,6.2984425,2022-10-17 20:44:21.007000+00:00,2022-10-17 20:44:57.474000+00:00,32,0.987445324894324,-0.6665219609451656
316,3.3721763125,7.7426112499999995,2022-10-17 20:45:08.824000+00:00,2022-10-17 20:45:44.988000+00:00,32,0.2950194452915729,0.5010879665596548
317,3.2476084027777774,6.878547499999999,2022-10-17 20:46:11.237000+00:00,2022-10-17 20:46:43.700000+00:00,32,-0.11459063844650517,-0.19750727204874494
318,3.5252734374999997,8.44025875,2022-10-17 20:47:55.248000+00:00,2022-10-17 20:48:28.237000+00:00,32,0.7984406420600485,1.0651357254513496
319,2.9673620312499995,5.56010625,2022-10-17 20:48:52.768000+00:00,2022-10-17 20:49:25.394000+00:00,32,-1.036109992546311,-1.2634665599310404
320,3.0904274305555557,7.454382500000001,2022-10-17 20:49:44.049000+00:00,2022-10-17 20:50:20.484000+00:00,32,-0.6314405345196263,0.2680551233463509
321,3.574691736111111,7.298648750000001,2022-10-17 20:50:37.370000+00:00,2022-10-17 20:51:09.831000+00:00,33,0.9609402254393415,0.14214444113033256
322,2.8839244444444443,6.277945,2022-10-17 20:51:28.785000+00:00,2022-10-17 20:52:01.730000+00:00,33,-1.3104734060011771,-0.6830941825010125
323,3.6185474218750002,7.947395,2022-10-17 20:52:18.822000+00:00,2022-10-17 20:52:51.159000+00:00,33,1.1051485625479547,0.666655556560246
324,3.318126102941176,7.03558875,2022-10-17 20:53:19.271000+00:00,2022-10-17 20:53:53.783000+00:00,33,0.11728899358197827,-0.07053947654162897
325,3.2222445588235296,6.665760000000001,2022-10-17 20:54:10.616000+00:00,2022-10-17 20:54:44.953000+00:00,33,-0.1979932279993551,-0.3695458911152011
326,3.1559554861111114,6.57772625,2022-10-17 20:55:03.765000+00:00,2022-10-17 20:55:36.394000+00:00,33,-0.4159680875374303,-0.44072114709236976
327,3.0741290277777775,6.58250625,2022-10-17 20:55:55.326000+00:00,2022-10-17 20:56:27.804000+00:00,33,-0.6850337122609049,-0.4368565187700409
328,3.0317764583333333,5.725928750000001,2022-10-17 20:56:46.801000+00:00,2022-10-17 20:57:19.049000+00:00,33,-0.8242994312999931,-1.1293991268809414
329,3.342505234375,7.7580375,2022-10-17 20:57:37.758000+00:00,2022-10-17 20:58:10.534000+00:00,33,0.19745360491998784,0.5135600842703949
330,3.0786397656249997,7.28365375,2022-10-17 20:58:29.447000+00:00,2022-10-17 20:59:01.654000+00:00,33,-0.6702012910422996,0.13002098889323377
331,3.383387039473684,8.669683749999999,2022-10-17 20:59:18.658000+00:00,2022-10-17 20:59:52.939000+00:00,34,0.3318830871773136,1.2506257574284245
332,3.444311666666666,7.761527499999999,2022-10-17 21:00:30.549000+00:00,2022-10-17 21:01:06.749000+00:00,34,0.5322183236108162,0.5163817480454834
333,3.240721484375,7.0468625,2022-10-17 21:01:53.524000+00:00,2022-10-17 21:02:26.944000+00:00,34,-0.13723652878816328,-0.061424653623457226
334,3.494163602941176,8.8735875,2022-10-17 21:02:43.807000+00:00,2022-10-17 21:03:18.632000+00:00,34,0.696143814834375,1.4154818677378753
335,3.0472817763157893,7.242369999999999,2022-10-17 21:03:41.320000+00:00,2022-10-17 21:04:19.368000+00:00,34,-0.7733141124378407,0.09664309150788458
336,3.158396907894737,8.38542625,2022-10-17 21:04:37.973000+00:00,2022-10-17 21:05:12.362000+00:00,34,-0.40794008912707885,1.0208036684463022
337,3.1995267105263157,7.167236249999999,2022-10-17 21:05:29.384000+00:00,2022-10-17 21:06:03.456000+00:00,34,-0.2726951296698674,0.03589748100311126
338,3.26815015625,6.1315925,2022-10-17 21:06:20.471000+00:00,2022-10-17 21:06:53.251000+00:00,34,-0.047044274550322986,-0.8014201273846344
339,2.8066765441176464,5.743337499999999,2022-10-17 21:07:10.276000+00:00,2022-10-17 21:07:44.326000+00:00,34,-1.5644836000552367,-1.115324158616016
340,3.753864802631579,9.17135625,2022-10-17 21:08:01.350000+00:00,2022-10-17 21:08:39.314000+00:00,34,1.5501055646082653,1.6562277976028599
341,3.688216180555555,7.1434524999999995,2022-10-17 21:08:52.564000+00:00,2022-10-17 21:09:25.149000+00:00,35,1.3342366650994506,0.016668327475663366
342,3.1600956944444443,5.9294062499999995,2022-10-17 21:09:55.407000+00:00,2022-10-17 21:10:28.080000+00:00,35,-0.40235405896545523,-0.9648876395468884
343,3.0175035416666667,5.62361125,2022-10-17 21:10:46.691000+00:00,2022-10-17 21:11:19.171000+00:00,35,-0.8712323099527441,-1.2121227897198419
344,3.254464375,5.73173875,2022-10-17 21:12:10.364000+00:00,2022-10-17 21:12:43.088000+00:00,35,-0.09204650679724842,-1.1247017439201197
345,3.218227697368421,5.82294875,2022-10-17 21:13:15.031000+00:00,2022-10-17 21:13:49.488000+00:00,35,-0.21120166154102962,-1.0509584909327419
346,3.3843068125,8.252567499999998,2022-10-17 21:14:04.478000+00:00,2022-10-17 21:14:40.568000+00:00,35,0.3349075282807214,0.913387415701681
347,3.903862890625,10.239791250000001,2022-10-17 21:14:57.464000+00:00,2022-10-17 21:15:30.462000+00:00,35,2.0433363615329716,2.5200571201066286
348,2.7091396093749998,5.401423749999999,2022-10-17 21:15:49.056000+00:00,2022-10-17 21:16:21.740000+00:00,35,-1.8852091552691055,-1.391761305487115
349,3.103035855263158,7.415730000000002,2022-10-17 21:17:20.693000+00:00,2022-10-17 21:17:55.068000+00:00,35,-0.5899809169359107,0.23680459066249415
350,3.118942734375,6.04305,2022-10-17 21:18:14.114000+00:00,2022-10-17 21:18:46.930000+00:00,35,-0.5376751658035162,-0.8730067075582434
351,2.9166529687500002,5.019567499999999,2022-10-17 21:19:05.954000+00:00,2022-10-17 21:19:38.232000+00:00,36,-1.2028539267041678,-1.7004919495893107
352,2.936421388888889,6.455915,2022-10-17 21:19:57.035000+00:00,2022-10-17 21:20:33.362000+00:00,36,-1.1378504739969968,-0.5392054999644091
353,3.216034264705882,6.72365625,2022-10-17 21:21:01.359000+00:00,2022-10-17 21:21:36.007000+00:00,36,-0.21841421041160017,-0.32273679331046
354,3.140481578947368,7.465419999999999,2022-10-17 21:21:53.072000+00:00,2022-10-17 21:22:27.513000+00:00,36,-0.46685011986204755,0.27697893822243924
355,2.920589736842105,5.5118925,2022-10-17 21:22:42.429000+00:00,2022-10-17 21:23:17.094000+00:00,36,-1.1899088599413044,-1.3024473598841173
356,3.454783161764706,7.002555,2022-10-17 21:23:34.093000+00:00,2022-10-17 21:24:08.503000+00:00,36,0.5666511883312376,-0.09724725182253838
