interval_id,n_points,scratch_mean_theta0,scratch_mean_theta1,scratch_peak_theta0,scratch_peak_theta1,sklearn_mean_theta0,sklearn_mean_theta1,sklearn_peak_theta0,sklearn_peak_theta1,scratch_mean_rmse,scratch_mean_mae,scratch_mean_r2,sklearn_mean_rmse,sklearn_mean_mae,sklearn_mean_r2,scratch_peak_rmse,scratch_peak_mae,scratch_peak_r2,sklearn_peak_rmse,sklearn_peak_mae,sklearn_peak_r2
73,10,-59.16135713447223,0.0816235435918196,61.51828622132213,-0.0848359917985429,-59.16135713447223,0.0816235435918196,61.518286221322136,-0.0848359917985429,0.9712308998810999,0.7370561423653631,0.055060944406412515,0.9712308998810999,0.7370561423653631,0.055060944406412515,0.9837538313450448,0.8631988312532768,0.057807100298923775,0.9837538313450448,0.8631988312532781,0.057807100298923775
74,10,-4.298782812899729,0.0064126550846003,-2.676920799528481,0.0040490353117252,-4.298782812899721,0.0064126550846003,-2.676920799528475,0.0040490353117252,0.7467252882177319,0.5422124780221446,0.0006080563622098412,0.7467252882177319,0.5422124780221478,0.0006080563622098412,1.0206352886957,0.8305350231451112,0.00012982535859085154,1.0206352886956997,0.8305350231451099,0.00012982535859096256
75,10,58.63674180390886,-0.0782113084784805,-66.1601216779415,0.088902958979312,58.63674180390886,-0.0782113084784805,-66.16012167794155,0.0889029589793121,0.6814426501452081,0.5839437834815814,0.09802338719990278,0.6814426501452081,0.5839437834815814,0.09802338719990278,0.8109076013193943,0.6184837050234961,0.09021569098755733,0.8109076013193948,0.6184837050235089,0.09021569098755622
76,10,-212.1367669071779,0.2811112138703054,-86.14697548500124,0.1140232057714533,-212.13676690717796,0.2811112138703054,-86.14697548500124,0.1140232057714533,1.0076113013951369,0.8670806133275691,0.3910355105013772,1.0076113013951367,0.8670806133275691,0.3910355105013773,0.7268749519417796,0.6304246607451226,0.16875287876803036,0.7268749519417796,0.6304246607451226,0.16875287876803036
77,10,59.30446828750639,-0.0770471867494726,3.474256861131891,-0.0043844203126862,59.30446828750639,-0.0770471867494726,3.474256861131881,-0.0043844203126862,0.809570242686495,0.7062450355237184,0.06952830076893057,0.809570242686495,0.7062450355237184,0.06952830076893057,0.7301125367760083,0.6479177075492484,0.0002974195501211918,0.7301125367760083,0.6479177075492504,0.0002974195501211918
78,10,-66.0388072974303,0.0850852115092405,-50.26783014341631,0.0645021380501585,-66.0388072974303,0.0850852115092405,-50.26783014341628,0.0645021380501585,0.7400703773153693,0.6415625570465907,0.09832543794852333,0.7400703773153693,0.6415625570465907,0.09832543794852333,0.6121959248119857,0.4878068422738056,0.08390039343639444,0.6121959248119857,0.48780684227381127,0.08390039343639444
79,10,-91.90675745793128,0.1170524871811148,-78.43690927521118,0.0996918583952609,-91.90675745793128,0.1170524871811148,-78.4369092752112,0.0996918583952609,0.5698852792796144,0.4715248932473214,0.25818719047050187,0.5698852792796144,0.4715248932473214,0.25818719047050187,1.0181733360624816,0.8666595506230099,0.07329453868863667,1.0181733360624814,0.8666595506230156,0.07329453868863678
80,10,5.345157466316614,-0.0065353122908541,19.90486427933071,-0.025020368209724,5.345157466316662,-0.0065353122908541,19.904864279330717,-0.025020368209724,0.8278354578389584,0.6919735001974505,0.0005138961346519144,0.8278354578389584,0.691973500197441,0.0005138961346519144,0.7613254908299248,0.5045058061437748,0.008831774478136878,0.7613254908299251,0.5045058061437748,0.008831774478136656
81,10,-9.684301611443376,0.0119716378930229,-91.23410777888836,0.1132685126942467,-9.684301611443368,0.0119716378930229,-91.23410777888836,0.1132685126942467,1.0253403808365456,0.80285796873201,0.0011234061749821889,1.0253403808365456,0.80285796873201,0.0011234061749821889,0.9530136674561605,0.875310286752826,0.10437581914257499,0.9530136674561605,0.875310286752826,0.10437581914257499
82,10,160.6023459991412,-0.1966260540688149,144.55499118890708,-0.1772419076528448,160.60234599914122,-0.1966260540688149,144.5549911889072,-0.1772419076528449,0.7669220142593878,0.6051241841618502,0.35161459730464795,0.7669220142593879,0.6051241841618615,0.35161459730464784,0.7221660360756331,0.6387779122289264,0.3319749985757524,0.7221660360756313,0.638777912228935,0.3319749985757555
83,10,108.95728749254856,-0.1319048542209831,-6.328742086083386,0.0079760724539157,108.95728749254856,-0.1319048542209831,-6.328742086083381,0.0079760724539157,1.2489849672013422,1.0682356623045532,0.08426209875706103,1.2489849672013422,1.0682356623045532,0.08426209875706103,1.3539597933105427,1.0001219327976176,0.0002862175587128313,1.3539597933105427,1.0001219327976174,0.0002862175587128313
84,10,9.502496931363655,-0.0116084801787212,-29.98823824883584,0.0360598679057606,9.502496931363648,-0.0116084801787212,-29.98823824883584,0.0360598679057606,0.5154254243247359,0.3682185754092472,0.004167344143322538,0.5154254243247359,0.3682185754092458,0.004167344143322316,0.39942746221729647,0.30221235437715566,0.06300345403780339,0.39942746221729647,0.30221235437715566,0.06300345403780339
85,10,-139.76662383955554,0.1650313671401841,-54.30305957298837,0.0642027131951835,-139.7666238395556,0.1650313671401841,-54.30305957298838,0.0642027131951836,0.7516888666369221,0.5466758833683794,0.284517846599721,0.751688866636922,0.5466758833683794,0.2845178465997211,0.8899872480650601,0.6776297914264008,0.041165809114595775,0.8899872480650619,0.6776297914264164,0.04116580911459211
86,8,153.28531065146188,-0.1792093842213461,150.9088960316446,-0.1764311899662554,153.28531065146197,-0.1792093842213462,150.90889603164467,-0.1764311899662554,0.5079392085651051,0.4485987062683747,0.39522871205152676,0.5079392085651061,0.4485987062683783,0.3952287120515243,0.5451699551710821,0.40428409267362087,0.35477730898775484,0.5451699551710821,0.40428409267362087,0.35477730898775484
