Number_Beds,Price
3,369999.0
4,799900.0
2,424900.0
2,310000.0
3,600000.0
3,649900.0
1,499900.0
3,599900.0
1,450000.0
2,659500.0
5,899900.0
3,499900.0
7,1068000.0
2,449000.0
5,579900.0
3,349900.0
2,399900.0
3,1499000.0
2,359000.0
6,549000.0
4,550000.0
5,499900.0
4,2750000.0
6,1499900.0
6,599900.0
5,649500.0
3,429999.0
3,529900.0
2,849900.0
4,449900.0
2,799900.0
4,349000.0
3,349900.0
4,1249500.0
3,599999.0
5,699900.0
2,549900.0
3,1150000.0
7,629000.0
8,649000.0
4,1199900.0
7,499000.0
4,449000.0
4,389900.0
2,599900.0
3,499888.0
4,1899900.0
4,1699900.0
5,2199900.0
4,739900.0
4,399900.0
4,840000.0
4,572000.0
4,580000.0
4,649900.0
4,499900.0
4,649900.0
5,535000.0
2,649900.0
6,949900.0
4,410000.0
2,299900.0
5,999999.0
3,556000.0
2,781350.0
5,1070000.0
3,549900.0
5,549000.0
2,839000.0
3,1299500.0
4,439900.0
5,649000.0
4,299000.0
2,329000.0
2,399000.0
7,430000.0
6,499000.0
1,550000.0
3,349900.0
3,349900.0
7,499000.0
4,1049900.0
4,950000.0
3,389900.0
2,385000.0
3,899999.0
4,899000.0
5,799900.0
3,899000.0
6,1099000.0
4,599000.0
2,499900.0
5,949900.0
3,249000.0
9,638000.0
2,314900.0
6,599933.0
6,599933.0
6,799900.0
12,1199933.0
3,549900.0
3,879900.0
3,449900.0
3,399900.0
6,825000.0
2,577500.0
2,1199900.0
3,599999.0
2,424000.0
4,849900.0
5,369900.0
2,399900.0
3,549900.0
1,335000.0
5,558000.0
5,383000.0
4,435000.0
6,529900.0
3,399000.0
7,515000.0
6,499000.0
4,389900.0
3,229900.0
5,749900.0
4,679000.0
6,549000.0
3,449000.0
5,649900.0
5,864990.0
4,449000.0
4,999900.0
4,999900.0
4,959900.0
4,389900.0
5,799000.0
5,299000.0
5,599000.0
5,419900.0
2,649900.0
3,399900.0
4,959000.0
3,199900.0
3,670000.0
2,354900.0
2,239900.0
4,799000.0
5,2490000.0
1,478888.0
7,549900.0
4,525000.0
4,389000.0
3,514900.0
6,1300000.0
3,1199999.0
6,499999.0
3,289900.0
3,1199900.0
2,575900.0
2,625100.0
5,799900.0
7,1199000.0
4,1749000.0
3,499900.0
4,399000.0
2,652500.0
4,499000.0
4,1019900.0
5,1079900.0
4,1504900.0
4,1069900.0
4,1079900.0
4,1179900.0
4,475000.0
1,269900.0
2,749000.0
4,1549900.0
4,1275000.0
4,1250000.0
4,1149888.0
2,449000.0
4,699000.0
4,2199000.0
4,647900.0
2,388000.0
5,599000.0
2,374900.0
5,699900.0
4,1099999.0
4,595998.0
3,1500000.0
3,559000.0
4,899000.0
3,299900.0
5,1219900.0
5,475000.0
2,299900.0
2,699900.0
3,2499900.0
5,679888.0
4,1980000.0
3,369900.0
8,529900.0
5,1558900.0
5,1599000.0
1,275000.0
3,699900.0
3,649000.0
5,1189000.0
7,1649000.0
5,350000.0
5,709900.0
4,439900.0
5,1389000.0
5,649000.0
3,859999.0
6,599000.0
3,424900.0
3,419900.0
3,379900.0
4,500000.0
1,555800.0
1,570800.0
5,1368000.0
6,469900.0
5,469900.0
2,350000.0
2,399900.0
4,1274999.0
2,349000.0
5,769900.0
2,569900.0
2,589900.0
2,629900.0
7,1399900.0
3,799900.0
7,1399900.0
3,799900.0
3,345000.0
3,1199990.0
2,74900.0
5,2690000.0
4,1758900.0
4,1500000.0
5,1699900.0
8,699900.0
11,2000000.0
5,799900.0
4,1649900.0
4,1649900.0
2,849000.0
5,549000.0
5,269988.0
4,559900.0
2,249900.0
3,379900.0
2,145900.0
4,789900.0
2,149900.0
2,139900.0
4,449000.0
3,239900.0
4,449900.0
1,169900.0
3,389900.0
5,2099900.0
3,387900.0
3,319900.0
3,289900.0
4,519900.0
3,289900.0
5,637500.0
4,519900.0
2,214900.0
3,549900.0
2,309900.0
1,167500.0
4,349900.0
4,455000.0
5,399900.0
2,119900.0
3,349000.0
3,619900.0
2,250000.0
2,154900.0
4,425000.0
3,619900.0
3,699900.0
2,274900.0
3,549000.0
6,449988.0
4,449900.0
3,299900.0
4,444900.0
2,247900.0
3,429900.0
3,477930.0
3,509900.0
1,189900.0
5,329000.0
7,439900.0
3,284900.0
2,124900.0
1,239900.0
2,389900.0
3,859900.0
2,175000.0
2,162900.0
4,699900.0
6,524900.0
3,234900.0
2,299900.0
3,579930.0
2,229900.0
3,522600.0
3,179900.0
4,419900.0
2,309900.0
4,419900.0
3,359000.0
4,305900.0
3,319900.0
3,399900.0
2,214900.0
2,189900.0
4,549900.0
3,409900.0
5,519900.0
3,849900.0
2,69900.0
2,235000.0
2,272000.0
5,459900.0
4,519900.0
2,164900.0
4,349900.0
4,618000.0
3,419900.0
5,659900.0
1,183500.0
5,1349900.0
6,899900.0
4,704900.0
3,399900.0
2,349900.0
3,399900.0
1,159900.0
5,549900.0
2,314900.0
1,94000.0
2,439900.0
3,399900.0
2,214900.0
3,334900.0
3,369900.0
3,389900.0
3,359900.0
2,135900.0
3,529900.0
3,387500.0
3,579900.0
3,689900.0
3,359900.0
3,199900.0
4,385900.0
3,482900.0
3,274900.0
4,299900.0
3,865000.0
5,559900.0
3,159900.0
3,499900.0
3,489900.0
4,399900.0
4,409900.0
3,359900.0
3,519900.0
2,269900.0
5,355000.0
4,239900.0
3,259900.0
3,264900.0
3,249900.0
3,689900.0
2,389900.0
3,389900.0
6,1390000.0
2,359900.0
5,599900.0
5,529900.0
3,239900.0
4,449800.0
5,549900.0
3,324900.0
5,484900.0
5,684500.0
6,434900.0
2,249900.0
3,795000.0
4,324900.0
4,474900.0
3,289900.0
5,439900.0
1,159900.0
3,429900.0
2,374900.0
2,374900.0
2,194900.0
3,512900.0
4,569000.0
4,479900.0
1,549900.0
5,537500.0
3,419900.0
2,227500.0
2,149000.0
5,2199900.0
2,259900.0
4,354900.0
3,400000.0
1,168900.0
5,574900.0
1,89900.0
5,579900.0
5,314900.0
2,149900.0
2,224900.0
4,429900.0
6,699900.0
3,349900.0
4,559000.0
3,399900.0
4,479900.0
3,400000.0
3,329900.0
3,609900.0
5,998000.0
4,380000.0
3,699000.0
2,499900.0
5,721000.0
3,389900.0
3,389900.0
1,429900.0
2,129900.0
3,674900.0
4,399000.0
5,579900.0
2,129900.0
5,272400.0
4,320000.0
3,549900.0
3,624900.0
4,279400.0
2,336900.0
1,1105000.0
2,334900.0
4,209900.0
4,664900.0
4,799900.0
6,581500.0
3,339900.0
4,469000.0
5,989900.0
3,424900.0
2,234900.0
3,274900.0
5,649900.0
4,489900.0
4,319900.0
2,124900.0
4,619900.0
1,79900.0
3,100000.0
3,899900.0
3,379900.0
4,439000.0
5,704900.0
2,729900.0
3,359900.0
2,825000.0
2,249900.0
3,335000.0
4,534900.0
2,209900.0
1,197500.0
1,229900.0
3,389900.0
2,825000.0
2,279900.0
6,799900.0
4,579900.0
5,489900.0
4,949900.0
3,499900.0
3,124900.0
4,799999.0
3,849900.0
3,339800.0
4,449900.0
3,749000.0
4,575000.0
5,649900.0
2,129900.0
3,374900.0
3,289900.0
2,177500.0
3,624900.0
6,799900.0
5,279900.0
4,774900.0
6,559900.0
6,569900.0
6,599900.0
2,204900.0
3,449900.0
6,599900.0
6,599900.0
3,409900.0
2,114900.0
2,169900.0
3,329900.0
5,534900.0
4,405000.0
3,257000.0
3,334900.0
2,199900.0
2,34900.0
2,145999.0
3,329000.0
3,257000.0
5,1250000.0
3,129900.0
2,184900.0
2,305000.0
2,349900.0
2,284900.0
3,536900.0
2,1599900.0
3,399900.0
3,579900.0
3,299000.0
5,399900.0
2,210000.0
5,534900.0
5,539900.0
3,364900.0
3,264900.0
3,484900.0
4,1085000.0
2,164000.0
3,427900.0
3,419900.0
3,619900.0
2,189900.0
5,699000.0
2,147500.0
3,52900.0
4,268000.0
3,599900.0
5,369900.0
5,319900.0
5,739900.0
4,309900.0
5,649900.0
3,459900.0
2,329900.0
4,699988.0
2,279900.0
5,460000.0
4,424900.0
2,235000.0
2,214900.0
2,275000.0
3,240000.0
2,149900.0
5,799000.0
3,244900.0
3,369900.0
4,529900.0
5,499900.0
3,446900.0
2,259900.0
3,289900.0
3,369900.0
4,269900.0
4,399900.0
1,369900.0
5,139000.0
3,349900.0
4,584900.0
2,364900.0
2,224900.0
4,799000.0
2,139900.0
2,365000.0
2,209900.0
2,135000.0
3,539900.0
3,604900.0
5,639900.0
3,529900.0
3,729900.0
3,350000.0
4,239900.0
2,265000.0
3,549900.0
2,156000.0
3,624900.0
2,699900.0
3,549900.0
3,449900.0
5,1500000.0
6,619000.0
3,214900.0
3,609900.0
3,369900.0
5,479900.0
3,599900.0
5,629900.0
2,264900.0
5,609900.0
5,344900.0
5,629900.0
4,419900.0
3,379900.0
5,499900.0
2,319900.0
4,569900.0
3,359900.0
5,659900.0
4,329900.0
2,224900.0
2,299900.0
2,295000.0
1,162500.0
3,234999.0
3,599900.0
4,599900.0
1,114900.0
2,159900.0
5,973000.0
3,594900.0
2,99900.0
1,374900.0
5,675000.0
1,219000.0
4,639900.0
4,499900.0
5,389900.0
2,319900.0
4,169900.0
3,399900.0
3,456000.0
2,319900.0
2,199900.0
3,599900.0
3,439900.0
4,599900.0
3,729900.0
4,3699900.0
3,594900.0
3,519900.0
4,519900.0
5,439900.0
2,190000.0
2,339900.0
5,499900.0
2,259900.0
3,659900.0
5,619900.0
5,569900.0
2,389900.0
3,579900.0
2,264900.0
8,499000.0
3,231900.0
4,795000.0
4,555000.0
3,579900.0
4,149900.0
2,154900.0
1,174900.0
2,289000.0
3,369500.0
4,579900.0
3,389900.0
3,384900.0
6,725000.0
5,329900.0
8,519900.0
3,159900.0
5,269900.0
5,368500.0
2,219900.0
3,339900.0
1,190000.0
5,439900.0
6,499900.0
4,124900.0
2,160000.0
3,249900.0
4,849900.0
3,419900.0
3,457900.0
3,429900.0
4,489900.0
3,429900.0
3,459900.0
3,359900.0
5,649900.0
4,449900.0
4,439900.0
2,224900.0
4,437000.0
5,175000.0
4,739900.0
2,689900.0
2,284900.0
3,714900.0
6,1175000.0
4,549900.0
8,490000.0
3,65000.0
3,539600.0
2,219900.0
4,469900.0
3,599900.0
8,539900.0
3,639900.0
3,589900.0
3,624900.0
3,649900.0
3,446900.0
3,569900.0
3,634900.0
2,159900.0
4,569900.0
3,543900.0
3,625900.0
3,589900.0
3,446900.0
3,573900.0
3,649900.0
4,674900.0
2,224900.0
3,624900.0
3,729900.0
1,399900.0
6,2350000.0
3,749900.0
3,674900.0
3,599900.0
5,499999.0
3,289900.0
1,139900.0
2,24900.0
4,1060000.0
4,229900.0
3,469900.0
2,154900.0
3,399900.0
2,214900.0
4,529900.0
4,435000.0
3,669900.0
5,425000.0
4,424900.0
4,319900.0
3,629900.0
5,429900.0
3,759900.0
4,1790000.0
3,564900.0
4,636900.0
2,68900.0
3,299900.0
4,459900.0
4,599900.0
4,340000.0
3,289900.0
4,324900.0
4,219900.0
1,164900.0
4,529900.0
2,94900.0
3,629900.0
2,199900.0
4,398000.0
3,634900.0
5,259000.0
3,559900.0
3,434900.0
4,349900.0
2,164900.0
3,179900.0
4,839900.0
5,389910.0
6,879900.0
6,1799900.0
3,179900.0
4,425000.0
6,1799900.0
5,599900.0
1,149900.0
2,164900.0
3,639900.0
3,580000.0
4,899900.0
2,179900.0
2,205000.0
4,719900.0
3,639900.0
3,1750000.0
3,478900.0
4,1550000.0
3,199900.0
2,233900.0
2,214900.0
1,139000.0
5,634900.0
3,519900.0
5,479900.0
3,385000.0
3,385000.0
2,129900.0
4,819900.0
5,869900.0
4,554930.0
3,384900.0
2,429000.0
4,599850.0
4,199900.0
1,609850.0
1,259900.0
3,629900.0
3,335000.0
1,99900.0
3,205000.0
3,259900.0
3,394900.0
6,407900.0
4,627900.0
4,1050000.0
5,899900.0
4,404900.0
6,319900.0
3,698000.0
2,304900.0
2,265000.0
3,409900.0
4,669900.0
3,634900.0
4,477900.0
2,139900.0
3,299900.0
2,54900.0
5,899900.0
2,369900.0
2,110000.0
2,199000.0
5,609900.0
7,799900.0
2,185900.0
2,349900.0
2,469900.0
2,279900.0
2,75000.0
3,589900.0
3,189900.0
3,484900.0
3,589900.0
2,424900.0
4,389900.0
9,439500.0
3,659900.0
2,359900.0
4,100000.0
4,549900.0
5,399900.0
2,234900.0
4,565000.0
4,629900.0
2,159900.0
2,230000.0
2,274900.0
3,515900.0
4,569000.0
2,379900.0
3,209900.0
5,564900.0
4,649900.0
2,789900.0
5,719900.0
2,399000.0
4,107900.0
5,349900.0
3,372000.0
3,249900.0
4,624900.0
3,348800.0
3,412400.0
3,412400.0
3,329900.0
3,412400.0
5,409400.0
3,799000.0
3,412400.0
3,189900.0
3,469900.0
3,439900.0
4,399900.0
5,509900.0
2,179900.0
4,339000.0
4,324900.0
3,189000.0
3,250000.0
3,280000.0
4,442900.0
4,819900.0
3,554900.0
3,545900.0
3,469900.0
5,279900.0
5,549900.0
3,624900.0
3,748000.0
3,559900.0
3,537000.0
4,169900.0
5,649900.0
5,1299900.0
4,634900.0
2,1199900.0
3,199900.0
1,419500.0
2,174900.0
3,239900.0
2,389000.0
4,153900.0
3,369988.0
2,179900.0
4,699900.0
5,249900.0
3,559900.0
5,359900.0
3,569900.0
3,658000.0
3,228000.0
3,299900.0
3,562700.0
2,154900.0
4,854900.0
2,230000.0
3,589900.0
1,104900.0
3,549900.0
3,584900.0
1,179900.0
2,189000.0
3,329900.0
5,165000.0
3,549900.0
2,234900.0
5,519000.0
10,1990000.0
4,529000.0
3,2400000.0
4,295900.0
3,1000000.0
2,255000.0
4,389900.0
3,1035000.0
3,568900.0
4,319900.0
5,445000.0
3,579900.0
6,299900.0
4,649900.0
6,704900.0
4,549000.0
3,539900.0
8,710000.0
5,1139500.0
4,529900.0
2,418000.0
4,939900.0
1,139900.0
3,499900.0
3,899900.0
2,233900.0
2,99900.0
2,324900.0
4,389900.0
3,289900.0
5,359900.0
3,1188000.0
4,575000.0
3,439900.0
2,169900.0
10,469900.0
2,177000.0
3,435000.0
4,219900.0
5,1400000.0
2,148800.0
3,299900.0
3,614900.0
3,534900.0
6,839900.0
2,498900.0
4,599900.0
5,149900.0
6,649900.0
4,1299000.0
3,449900.0
3,499900.0
6,1330000.0
1,109900.0
2,719900.0
5,899900.0
2,119900.0
3,799950.0
4,289000.0
3,454900.0
3,407900.0
3,472900.0
2,339900.0
7,359988.0
7,439900.0
3,709900.0
3,589900.0
1,204999.0
1,309900.0
3,407900.0
2,99900.0
2,99900.0
2,99900.0
3,139900.0
3,129900.0
3,319900.0
4,749500.0
3,304900.0
2,27900.0
3,453900.0
3,499900.0
3,1099900.0
4,1149900.0
4,1099900.0
4,1199900.0
3,559600.0
3,569900.0
4,699900.0
4,649900.0
2,759900.0
4,699900.0
5,200000.0
3,568900.0
3,568900.0
3,390000.0
5,554900.0
3,419900.0
5,679900.0
3,449900.0
3,479900.0
6,676000.0
4,219900.0
2,214900.0
3,220000.0
2,335900.0
2,149900.0
2,299000.0
6,1088000.0
3,319900.0
3,599900.0
3,250000.0
5,724900.0
3,393900.0
3,724900.0
2,534900.0
3,234900.0
5,389900.0
3,484830.0
3,487830.0
1,153900.0
2,439900.0
3,574900.0
2,299900.0
1,299000.0
1,200000.0
3,679900.0
2,554900.0
3,438900.0
5,464900.0
3,199900.0
9,689900.0
3,619900.0
5,299000.0
4,450000.0
5,450000.0
3,289000.0
3,619900.0
3,619900.0
1,199900.0
1,219900.0
4,299900.0
7,1100000.0
3,418900.0
3,418900.0
3,418900.0
3,418900.0
3,418900.0
3,418900.0
2,267500.0
3,516900.0
6,539900.0
2,162900.0
3,559900.0
3,649900.0
5,325500.0
3,150000.0
3,125000.0
2,99900.0
3,449900.0
3,459900.0
3,585900.0
3,568900.0
2,1700000.0
5,1049900.0
3,2499900.0
3,1150000.0
3,159900.0
2,209900.0
6,504900.0
6,880000.0
3,1099900.0
3,623900.0
2,119900.0
3,634900.0
4,419000.0
2,130000.0
4,374950.0
2,129900.0
2,454900.0
2,54900.0
3,400000.0
1,111900.0
5,219900.0
3,489900.0
2,249900.0
6,269900.0
6,679900.0
4,174900.0
1,167900.0
3,279900.0
4,599900.0
2,125000.0
3,75000.0
3,469900.0
3,69800.0
4,379900.0
3,119800.0
4,429900.0
4,569000.0
3,429900.0
4,189900.0
2,39000.0
3,204000.0
1,57500.0
5,619900.0
2,186900.0
2,34900.0
4,320000.0
2,139900.0
2,309900.0
5,519900.0
3,299800.0
4,224900.0
2,424900.0
1,115000.0
3,102500.0
4,147500.0
4,1049900.0
4,309900.0
2,105000.0
5,314900.0
4,364900.0
3,259900.0
4,444999.0
4,509900.0
3,404900.0
3,264980.0
5,234900.0
2,248900.0
4,514900.0
5,599900.0
2,149900.0
3,264900.0
3,39900.0
4,524900.0
4,364900.0
3,239900.0
2,209900.0
5,675000.0
3,234900.0
5,599900.0
4,484900.0
6,299000.0
4,489900.0
3,379000.0
4,272900.0
5,470000.0
3,349900.0
3,569900.0
3,349900.0
4,314900.0
4,469800.0
3,349900.0
2,180500.0
3,395000.0
5,469900.0
3,274900.0
4,374500.0
2,22410.0
3,294900.0
2,295000.0
5,579900.0
3,359900.0
3,255000.0
4,284900.0
3,274900.0
4,319900.0
2,244900.0
2,539900.0
3,515900.0
2,195000.0
3,279000.0
4,579900.0
2,339900.0
5,249000.0
2,159900.0
3,599900.0
3,169900.0
1,224900.0
4,825000.0
4,134900.0
4,509900.0
3,459900.0
4,195000.0
3,449900.0
4,409900.0
4,319900.0
1,99900.0
4,259900.0
2,229900.0
2,239900.0
8,649900.0
3,342900.0
4,275000.0
3,409900.0
6,409900.0
4,299900.0
4,299900.0
2,174900.0
3,289900.0
2,149900.0
2,270000.0
3,189000.0
3,429900.0
3,419000.0
3,309900.0
3,289900.0
3,95000.0
4,799900.0
2,299500.0
5,619900.0
3,324900.0
3,484900.0
2,279900.0
4,299900.0
2,234900.0
3,345000.0
4,435000.0
3,288000.0
3,1299900.0
3,414900.0
3,374900.0
1,199900.0
2,174900.0
2,73500.0
4,599900.0
3,289900.0
2,115000.0
5,279900.0
3,334900.0
5,415000.0
2,379950.0
2,239900.0
3,215000.0
5,599900.0
2,339900.0
2,157900.0
4,239900.0
5,289900.0
5,515000.0
4,359900.0
4,159900.0
3,359900.0
3,309900.0
5,649900.0
3,314000.0
3,354900.0
4,199900.0
2,257700.0
2,39900.0
4,399000.0
2,139900.0
5,619900.0
4,288900.0
3,329900.0
2,295500.0
3,335000.0
4,249900.0
4,299000.0
5,369900.0
2,359900.0
3,339900.0
3,359900.0
4,549900.0
4,430000.0
3,308800.0
3,285000.0
3,284000.0
4,259900.0
4,290000.0
2,119900.0
2,119900.0
3,349500.0
4,529000.0
4,279900.0
3,279900.0
2,254900.0
6,149900.0
3,239900.0
4,338900.0
2,160000.0
3,299900.0
3,434900.0
6,139900.0
4,624900.0
3,449500.0
2,239900.0
3,249900.0
4,354900.0
3,149900.0
4,364900.0
2,249900.0
3,436900.0
3,539900.0
3,354500.0
4,374900.0
3,339000.0
3,269900.0
3,299900.0
10,549900.0
3,324900.0
3,279000.0
4,499900.0
4,538900.0
3,279000.0
3,229900.0
3,399000.0
2,231000.0
3,65000.0
1,155000.0
4,324900.0
4,739900.0
2,225000.0
3,369900.0
3,129900.0
2,199900.0
2,289900.0
4,249900.0
2,324900.0
3,359900.0
2,174000.0
3,284900.0
6,824900.0
3,379500.0
3,269000.0
3,359900.0
3,384900.0
3,274900.0
4,475000.0
3,324900.0
4,235000.0
3,239000.0
4,335000.0
4,349000.0
3,282500.0
3,299900.0
2,374900.0
4,109999.0
5,239900.0
1,118000.0
1,319900.0
3,259900.0
2,99900.0
2,359830.0
1,94900.0
2,269900.0
2,249900.0
2,334500.0
2,349900.0
3,579900.0
4,179900.0
2,197000.0
6,134900.0
4,359900.0
3,299900.0
1,59900.0
3,539000.0
6,179000.0
5,319900.0
2,159900.0
4,689900.0
3,449900.0
3,419900.0
4,438900.0
3,369900.0
3,199900.0
2,120000.0
4,534275.0
2,274900.0
2,79900.0
3,69900.0
2,244900.0
2,144900.0
4,219900.0
4,349000.0
3,349999.0
1,74900.0
4,424900.0
3,349900.0
5,769000.0
3,214900.0
3,529900.0
6,619900.0
2,100000.0
2,159900.0
2,230000.0
2,269900.0
4,190000.0
4,799900.0
4,468000.0
2,349900.0
3,482500.0
3,400900.0
3,229000.0
4,599900.0
3,374900.0
3,400900.0
6,769999.0
3,199900.0
3,381900.0
4,339000.0
4,477000.0
2,474900.0
1,279900.0
3,94500.0
3,425900.0
4,381900.0
3,369800.0
3,425900.0
3,409900.0
2,425900.0
3,449900.0
4,599000.0
3,429900.0
2,479900.0
3,319900.0
3,214900.0
3,299900.0
3,312000.0
4,279900.0
1,369900.0
3,317000.0
2,244900.0
3,674900.0
2,324900.0
3,189900.0
3,359000.0
3,149900.0
3,324900.0
2,477777.0
4,599900.0
3,289990.0
4,225000.0
5,299990.0
4,299900.0
4,40000.0
2,934900.0
6,769900.0
4,310000.0
3,39900.0
3,463900.0
3,463900.0
3,463900.0
3,499900.0
3,425900.0
3,463900.0
3,429900.0
3,459900.0
3,309900.0
2,279900.0
3,499900.0
3,463900.0
3,463900.0
3,425900.0
3,469900.0
4,439900.0
3,289900.0
3,209900.0
4,575000.0
3,599900.0
3,459900.0
3,568000.0
3,452900.0
2,134900.0
2,185000.0
2,317900.0
3,463900.0
5,384900.0
3,429900.0
3,269900.0
3,279900.0
2,367900.0
4,574000.0
3,149900.0
3,1385000.0
2,189900.0
4,269900.0
2,335000.0
3,375000.0
3,249800.0
4,249000.0
2,399900.0
3,109000.0
2,269900.0
3,345000.0
2,329900.0
2,224900.0
3,399900.0
3,167500.0
5,379900.0
2,1090000.0
4,58000.0
4,599900.0
5,289000.0
3,379900.0
4,269900.0
3,240900.0
4,112900.0
2,469900.0
5,269900.0
4,489900.0
2,369900.0
3,169900.0
3,334900.0
4,269900.0
2,114900.0
4,439900.0
6,339000.0
4,479900.0
3,444000.0
3,329900.0
3,625000.0
3,134900.0
3,479900.0
3,384900.0
3,279900.0
3,695898.0
3,349400.0
3,279950.0
3,279900.0
3,359900.0
2,497900.0
3,314900.0
4,399900.0
3,371900.0
3,354100.0
5,679900.0
1,209990.0
3,416900.0
4,539900.0
1,192000.0
3,258000.0
3,395000.0
3,214900.0
4,274900.0
3,139900.0
4,599900.0
3,214900.0
4,399900.0
5,999999.0
2,138000.0
3,197900.0
3,750000.0
4,414900.0
2,179900.0
3,789800.0
3,169900.0
2,79900.0
3,470000.0
2,369900.0
3,429900.0
3,214900.0
3,156400.0
2,217500.0
4,349900.0
5,419900.0
2,199900.0
3,259900.0
2,244900.0
3,299900.0
2,204900.0
3,369900.0
5,499900.0
4,429900.0
2,110000.0
2,84900.0
3,519900.0
4,317900.0
3,220000.0
2,104900.0
2,249700.0
2,214900.0
6,699900.0
2,103000.0
3,929900.0
3,277900.0
2,299900.0
3,159900.0
2,425000.0
2,334900.0
2,246900.0
5,299900.0
1,359000.0
2,375000.0
3,464900.0
4,459500.0
2,449900.0
3,899900.0
2,204900.0
4,519900.0
3,274900.0
2,99900.0
3,214900.0
2,119900.0
2,259900.0
2,107900.0
3,199900.0
4,265000.0
5,949900.0
3,129900.0
2,169500.0
2,225000.0
4,229900.0
5,339000.0
4,539900.0
3,437962.0
5,789900.0
4,319900.0
3,257900.0
5,919000.0
4,888888.0
3,799000.0
3,264900.0
2,41999.0
3,319900.0
2,119900.0
5,439900.0
5,559900.0
4,239900.0
1,159900.0
2,55500.0
5,484000.0
7,764900.0
4,230000.0
2,99900.0
4,289910.0
3,339000.0
3,564900.0
3,342850.0
4,559000.0
3,398000.0
2,235000.0
3,289900.0
3,269900.0
3,204900.0
5,268000.0
2,86000.0
2,99000.0
3,239900.0
4,549900.0
3,289900.0
2,249900.0
3,699900.0
2,314900.0
5,464900.0
3,619900.0
2,314900.0
3,224900.0
2,164900.0
5,495000.0
3,299900.0
4,229900.0
4,259500.0
2,64900.0
2,190000.0
2,267000.0
3,287900.0
2,319000.0
3,329900.0
5,499900.0
3,245000.0
3,215000.0
4,349900.0
3,229000.0
3,549800.0
3,389900.0
4,239900.0
2,129900.0
3,69000.0
3,275000.0
4,314910.0
2,164900.0
3,389000.0
5,418000.0
3,409900.0
4,399900.0
2,137000.0
4,763500.0
2,475000.0
2,259900.0
2,159900.0
4,119900.0
2,279000.0
5,269000.0
3,524900.0
2,267500.0
3,209900.0
4,120000.0
4,149900.0
2,269999.0
3,319900.0
2,314888.0
5,629000.0
4,269999.0
4,269999.0
3,205000.0
4,269999.0
3,199900.0
5,359900.0
2,77500.0
2,269900.0
2,212000.0
4,309900.0
3,452671.0
2,299900.0
3,165500.0
2,215000.0
4,479900.0
2,89900.0
2,189900.0
3,294900.0
4,259900.0
3,599930.0
3,164900.0
3,449900.0
2,215000.0
2,479900.0
2,199900.0
4,219900.0
5,209900.0
4,99900.0
3,599900.0
5,699999.0
3,273800.0
2,214900.0
3,949900.0
1,181000.0
4,299900.0
6,499000.0
2,181900.0
5,299000.0
4,286000.0
4,519000.0
4,249000.0
2,229900.0
4,379500.0
4,379500.0
4,209900.0
3,439900.0
5,629950.0
3,241900.0
4,205000.0
3,232900.0
2,158200.0
4,699000.0
3,245000.0
4,245900.0
4,495000.0
3,264900.0
2,354849.0
4,209900.0
5,389900.0
3,319900.0
4,758000.0
2,314900.0
3,369900.0
2,247500.0
4,499900.0
5,559900.0
4,309999.0
8,389900.0
6,229900.0
2,430000.0
4,934900.0
3,249900.0
3,299900.0
3,299900.0
3,180000.0
5,309900.0
3,259900.0
5,529900.0
4,274900.0
2,175000.0
4,489900.0
3,274900.0
3,179900.0
3,124900.0
6,475000.0
3,263900.0
5,999900.0
3,214900.0
2,217500.0
5,399910.0
4,374900.0
2,211900.0
3,289900.0
2,424900.0
3,339900.0
2,499900.0
7,219900.0
3,649900.0
4,149900.0
3,688900.0
4,264900.0
4,527000.0
2,414900.0
2,459000.0
3,49900.0
2,749000.0
3,75000.0
3,899999.0
4,599900.0
2,115000.0
4,599999.0
4,349900.0
4,149900.0
2,213900.0
3,279900.0
2,199900.0
3,209900.0
3,448800.0
4,619000.0
3,250000.0
4,65000.0
2,49900.0
2,165900.0
2,49900.0
4,524900.0
5,489900.0
2,299900.0
3,65000.0
2,174900.0
4,784900.0
2,264900.0
4,179000.0
3,299900.0
5,489900.0
3,459900.0
6,487900.0
2,159000.0
3,339000.0
3,319000.0
2,189900.0
4,244900.0
1,190900.0
2,399900.0
3,295000.0
3,298900.0
4,879900.0
2,389900.0
2,119000.0
3,72900.0
4,674900.0
1,115000.0
4,499900.0
4,315000.0
3,185900.0
2,114900.0
7,415000.0
7,415000.0
3,469900.0
5,529500.0
3,129000.0
3,104900.0
3,129000.0
2,119900.0
5,819900.0
4,399900.0
4,457000.0
4,239900.0
4,729900.0
4,339950.0
5,749000.0
3,165000.0
2,309900.0
4,475000.0
3,330000.0
3,405000.0
4,190000.0
3,529500.0
4,849000.0
3,319950.0
2,79900.0
2,129900.0
6,664000.0
3,559000.0
3,429900.0
4,289900.0
2,125000.0
3,265000.0
3,199900.0
2,65000.0
2,80000.0
3,288500.0
1,165000.0
2,179900.0
4,724900.0
2,119900.0
3,620000.0
3,849900.0
3,229000.0
3,924900.0
3,379900.0
4,479900.0
4,149999.0
3,169900.0
3,179900.0
2,219900.0
2,446900.0
3,497900.0
3,184900.0
4,209900.0
4,1219000.0
6,579900.0
3,349900.0
3,415000.0
3,299900.0
2,150000.0
2,209900.0
6,459900.0
5,255000.0
4,234900.0
5,310000.0
5,689000.0
2,94900.0
5,980000.0
1,112900.0
6,625000.0
1,177400.0
